scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,s12_mean_ret,dip_mean_ret,dip_minus_s12,s12_mean_mdd,dip_mean_mdd,s12_mean_exposure,dip_mean_exposure,dip_beat_s12,s12_vs_bench,dip_vs_bench,s12_positive,dip_positive
D01_baseline,1,baseline_dip10_w25,88,QQQ,3,63,2023-09-06,2023-12-04,30,0.03239382703262561,-0.018888553611716232,-0.008407378075812504,0.010481175535903728,-0.08305897001337256,-0.08946673073419406,0.33492063492063484,0.43558201058201057,1,-0.051282380644341846,-0.04080120510843811,0,0
D01_baseline,1,baseline_dip10_w25,89,QQQ,6,126,2024-03-08,2024-09-06,30,0.025004402915363988,-0.03556560225580011,-0.030605608645789723,0.004959993610010389,-0.13633623776185416,-0.14026971030776605,0.3309523809523809,0.41944444444444445,1,-0.0605700051711641,-0.05561001156115371,0,0
D01_baseline,1,baseline_dip10_w25,90,SOXX,4,84,2024-02-09,2024-06-10,29,0.16166404920459776,0.028196290271240643,0.04660862679593728,0.018412336524696638,-0.08636595624850572,-0.09866678104712731,0.3066502463054187,0.42518472906403937,1,-0.1334677589333571,-0.11505542240866048,1,1
D01_baseline,1,baseline_dip10_w25,91,QQQ,6,126,2024-12-26,2025-06-30,30,0.04434109236366246,0.007674866909558949,0.017795422607803955,0.010120555698245007,-0.1278377277741782,-0.1413004324313948,0.2677248677248677,0.35575396825396827,1,-0.03666622545410351,-0.026545669755858505,1,1
D01_baseline,1,baseline_dip10_w25,92,QQQ,2,42,2024-07-11,2024-09-09,30,-0.07616930887243911,-0.0467009139746296,-0.04370746503266217,0.0029934489419674304,-0.06533070513067755,-0.08127842318042168,0.2119047619047619,0.3474206349206349,1,0.02946839489780951,0.03246184383977694,0,0
D01_baseline,1,baseline_dip10_w25,93,QQQ,8,168,2025-09-04,2026-05-05,30,0.18933459993954838,0.056885856392562835,0.09435062882151408,0.03746477242895125,-0.13213284289849453,-0.13797562761483748,0.26369047619047614,0.3501488095238095,1,-0.13244874354698555,-0.09498397111803429,1,1
D01_baseline,1,baseline_dip10_w25,94,QQQ,11,231,2023-08-28,2024-07-29,29,0.27358869545907205,0.04338844910070174,0.07894105036360524,0.0355526012629035,-0.158549556344278,-0.15320468089271327,0.3985669502910882,0.4774593222869085,1,-0.2302002463583703,-0.1946476450954668,1,1
D01_baseline,1,baseline_dip10_w25,95,SOXX,2,42,2024-10-18,2024-12-17,29,-0.022397322959222588,0.003232917265875716,-0.001789209858100815,-0.005022127123976531,-0.05504839408824857,-0.07577399453208325,0.18308702791461412,0.28427750410509034,0,0.025630240225098303,0.02060811310112177,1,0
D01_baseline,1,baseline_dip10_w25,96,QQQ,9,189,2024-06-04,2025-03-06,30,0.0794127343756903,0.07355495139825723,0.08743045875597862,0.01387550735772139,-0.16750932370479174,-0.16917214670553374,0.31957671957671957,0.42623456790123465,1,-0.005857782977433071,0.008017724380288319,1,1
D01_baseline,1,baseline_dip10_w25,97,SOXX,5,105,2025-12-31,2026-06-02,30,1.0102699251297969,0.20892373089805882,0.3495728530869753,0.14064912218891645,-0.09511111174694611,-0.11482693232540647,0.24095238095238092,0.379047619047619,1,-0.801346194231738,-0.6606970720428216,1,1
D01_baseline,1,baseline_dip10_w25,98,QQQ,4,84,2025-02-28,2025-06-30,30,0.08838198760432037,0.04214933024015496,0.04144803642540657,-0.0007012938147483855,-0.0667824189847802,-0.08226314950979473,0.2035714285714286,0.287797619047619,0,-0.04623265736416541,-0.046933951178913795,1,1
D01_baseline,1,baseline_dip10_w25,99,SOXX,2,42,2026-05-13,2026-07-14,30,0.07552608567751218,0.007353907599346913,0.0030169464325186155,-0.004336961166828298,-0.019491828187119066,-0.07490748152950726,0.08253968253968254,0.2617063492063492,0,-0.06817217807816527,-0.07250913924499357,1,1
D02_shallow06,2,shallow_dip06,0,SOXX,4,84,2025-01-15,2025-05-15,29,-0.04268264905560459,-0.025716990511332718,-0.056321326989896496,-0.030604336478563778,-0.09008269398142583,-0.1273068452872653,0.10139573070607558,0.17467159277504105,0,0.016965658544271876,-0.013638677934291903,0,0
D02_shallow06,2,shallow_dip06,1,SOXX,4,84,2025-11-26,2026-03-30,29,0.06535932477276907,0.13060434817914052,0.14568811945747467,0.015083771278334157,-0.09666914509833963,-0.1148916786750804,0.3259441707717569,0.43842364532019706,1,0.06524502340637145,0.0803287946847056,1,1
D02_shallow06,2,shallow_dip06,2,SOXX,12,252,2024-06-12,2025-06-13,30,-0.11229341109132818,-0.08609364403663103,-0.11877224289609459,-0.03267859885946356,-0.23588366404305075,-0.2657243969068358,0.21468253968253967,0.29953703703703705,0,0.02619976705469715,-0.006478831804766411,0,0
D02_shallow06,2,shallow_dip06,3,QQQ,1,21,2026-01-13,2026-02-11,30,-0.02096638715391519,-0.014627542256874316,-0.019169531602594835,-0.00454198934572052,-0.05458277455918684,-0.06465977455033856,0.4031746031746032,0.46984126984126984,0,0.006338844897040874,0.001796855551320354,0,0
D02_shallow06,2,shallow_dip06,4,QQQ,8,168,2025-02-28,2025-10-28,30,0.2501946013536971,0.07269972065454076,0.09991414619796289,0.027214425543422127,-0.13812305774620287,-0.1443987107439255,0.2779761904761905,0.3980654761904762,1,-0.1774948806991563,-0.15028045515573418,1,1
D02_shallow06,2,shallow_dip06,5,SOXX,3,63,2025-03-10,2025-06-06,29,0.11931811258500846,0.023024491089483737,0.008540224664859696,-0.014484266424624042,-0.027145179397823276,-0.049783569457787294,0.08866995073891625,0.1488779419813902,0,-0.09629362149552473,-0.11077788792014877,1,1
D02_shallow06,2,shallow_dip06,6,SOXX,12,252,2024-10-18,2025-10-21,30,0.27929057935732526,0.08040498987955062,0.07736130057603648,-0.0030436893035141466,-0.18728003050003003,-0.20341758864877527,0.2891534391534391,0.3721230158730159,0,-0.19888558947777463,-0.2019292787812888,1,1
D02_shallow06,2,shallow_dip06,7,SOXX,5,105,2024-08-02,2024-12-31,30,0.04615473659290337,-0.007383155687375146,-0.013079312389454867,-0.005696156702079721,-0.09986809917066228,-0.11426981717283334,0.15714285714285714,0.2465873015873016,0,-0.05353789228027851,-0.059234048982358234,0,0
D02_shallow06,2,shallow_dip06,8,SOXX,11,231,2024-01-29,2024-12-26,30,0.11728595595420654,-0.014050142007062175,-0.0042222920445506166,0.00982784996251156,-0.22765483794891364,-0.23808185226062764,0.2554112554112554,0.3621933621933621,1,-0.13133609796126872,-0.12150824799875716,0,0
D02_shallow06,2,shallow_dip06,9,QQQ,7,147,2025-12-22,2026-07-24,30,0.10761391047221691,0.011967165923700219,0.05180344354279534,0.039836277619095126,-0.11138535137425892,-0.12259142160070223,0.2068027210884354,0.3121882086167801,1,-0.0956467445485167,-0.05581046692942157,1,1
D02_shallow06,2,shallow_dip06,10,SOXX,11,231,2025-04-30,2026-03-31,30,0.7991728873661996,0.24120132927579618,0.30034498608864335,0.05914365681284717,-0.18151182396438895,-0.18779759261900372,0.32958152958152964,0.4314213564213565,1,-0.5579715580904034,-0.4988279012775563,1,1
D02_shallow06,2,shallow_dip06,11,SOXX,7,147,2023-12-07,2024-07-10,30,0.5448438251272811,0.15643696946934116,0.20513910478773162,0.04870213531839046,-0.13145231080705216,-0.1387380799869658,0.34852607709750566,0.46354875283446706,1,-0.38840685565794,-0.3397047203395495,1,1
D02_shallow06,2,shallow_dip06,12,QQQ,11,231,2024-03-27,2025-02-27,30,0.12982124242441295,0.006866921906544258,0.02055382488605922,0.013686902979514963,-0.13945240282328086,-0.1418233849182248,0.29913419913419914,0.4104617604617606,1,-0.1229543205178687,-0.10926741753835373,1,1
D02_shallow06,2,shallow_dip06,13,QQQ,10,210,2024-09-30,2025-08-01,30,0.1396406940506143,0.13642248264481188,0.1598987327859573,0.023476250141145405,-0.13907255241929703,-0.15496069457313583,0.29253968253968254,0.4022222222222222,1,-0.003218211405802418,0.020258038735342987,1,1
D02_shallow06,2,shallow_dip06,14,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.04006495843578965,0.05214390977769615,0.0120789513419065,-0.14697553389521303,-0.1522341448166296,0.3174603174603175,0.42504409171075835,1,-0.14477718394736222,-0.13269823260545574,1,1
D02_shallow06,2,shallow_dip06,15,SOXX,2,42,2023-11-10,2024-01-11,29,0.1337866151876319,0.0774943989489612,0.08218674330031209,0.004692344351350894,-0.05469737112963862,-0.06155134174888875,0.4778325123152709,0.5357142857142857,1,-0.056292216238670714,-0.05159987188731982,1,1
D02_shallow06,2,shallow_dip06,16,QQQ,8,168,2025-04-17,2025-12-16,30,0.38065075650801794,0.05822628509197105,0.055748274923220466,-0.0024780101687505857,-0.09045853742073709,-0.11185069858235464,0.22182539682539681,0.35029761904761897,0,-0.3224244714160469,-0.32490248158479745,1,1
D02_shallow06,2,shallow_dip06,17,QQQ,3,63,2023-10-12,2024-01-11,29,0.10935443004554912,0.009703347775665807,0.02582166886187213,0.016118321086206325,-0.07684055243996374,-0.08176036053224896,0.3787629994526547,0.48481116584564854,1,-0.09965108226988331,-0.08353276118367699,1,1
D02_shallow06,2,shallow_dip06,18,SOXX,7,147,2025-06-02,2025-12-30,29,0.4742072430583639,0.08455874395636237,0.12607010113530298,0.04151135717894061,-0.17907138410292056,-0.1801613037269794,0.4133239502697632,0.5121393384940183,1,-0.38964849910200156,-0.34813714192306094,1,1
D02_shallow06,2,shallow_dip06,19,QQQ,2,42,2026-01-20,2026-03-19,30,-0.024734412068352585,-0.003904880697059835,-0.01528546781027634,-0.011380587113216505,-0.04664148075686558,-0.061932935786594596,0.2563492063492063,0.3287698412698413,0,0.02082953137129275,0.009448944258076245,0,0
D02_shallow06,2,shallow_dip06,20,QQQ,2,42,2025-12-30,2026-03-02,30,-0.01830706738570409,0.020542259241984707,0.030789363896935516,0.010247104654950809,-0.05202848290647793,-0.06174007390556292,0.3150793650793651,0.4140873015873016,1,0.03884932662768879,0.0490964312826396,1,1
D02_shallow06,2,shallow_dip06,21,QQQ,8,168,2024-02-14,2024-10-14,30,0.15334197720866793,0.01763376201115824,0.036405539336719604,0.018771777325561366,-0.1322396468346643,-0.13575308389351046,0.32797619047619037,0.4406746031746032,1,-0.1357082151975097,-0.11693643787194832,1,1
D02_shallow06,2,shallow_dip06,22,QQQ,4,84,2025-10-15,2026-02-13,30,0.000789757805571778,0.041634413714619276,0.050638003325670304,0.009003589611051029,-0.08767623706279756,-0.09401217044030821,0.3873015873015873,0.4880952380952381,1,0.0408446559090475,0.049848245520098526,1,1
D02_shallow06,2,shallow_dip06,23,QQQ,3,63,2026-01-08,2026-04-09,30,-0.0153279984002892,-0.00015153970303823558,0.00725087398930625,0.007402413692344486,-0.07822959166317958,-0.09296491703521298,0.2523809523809524,0.35833333333333334,1,0.015176458697250964,0.02257887238959545,0,1
D02_shallow06,2,shallow_dip06,24,SOXX,5,105,2026-02-10,2026-07-13,30,0.5770256813269112,0.13659686114321096,0.18981052647798755,0.05321366533477659,-0.06750382261710434,-0.10281118185971258,0.12349206349206351,0.2878571428571429,1,-0.4404288201837003,-0.38721515484892366,1,1
D02_shallow06,2,shallow_dip06,25,QQQ,5,105,2026-01-14,2026-06-15,30,0.20238584863226716,0.04480905436171883,0.05676486330294376,0.01195580894122493,-0.0814089650586057,-0.09861028261049289,0.1892063492063492,0.3029365079365079,1,-0.15757679427054833,-0.1456209853293234,1,1
D02_shallow06,2,shallow_dip06,26,QQQ,12,252,2025-01-16,2026-01-16,30,0.21698527291142944,0.0058803715805283464,0.025342427823025423,0.019462056242497076,-0.15853139701677746,-0.1704805330513635,0.27777777777777773,0.4008597883597884,1,-0.2111049013309011,-0.191642845088404,1,1
D02_shallow06,2,shallow_dip06,27,SOXX,4,84,2026-03-20,2026-07-21,30,0.6629647609934404,0.09246450214498574,0.16805654902777245,0.07559204688278671,-0.045970691350039505,-0.09658883658829447,0.09761904761904759,0.28253968253968254,1,-0.5705002588484547,-0.4949082119656679,1,1
D02_shallow06,2,shallow_dip06,28,SOXX,10,210,2023-09-12,2024-07-12,30,0.6054241699570708,0.16010458794897048,0.22944115505843776,0.06933656710946728,-0.15291596127570126,-0.1419743885411369,0.3422222222222222,0.45063492063492055,1,-0.44531958200810035,-0.37598301489863306,1,1
D02_shallow06,2,shallow_dip06,29,QQQ,10,210,2023-11-02,2024-09-04,29,0.2742635518580856,0.07824104849807687,0.10328634519160998,0.025045296693533114,-0.14724112546969834,-0.15030609300739106,0.4203612479474548,0.5188013136288998,1,-0.19602250336000873,-0.17097720666647562,1,1
D02_shallow06,2,shallow_dip06,30,SOXX,11,231,2025-02-26,2026-01-27,30,0.6222676159829015,0.1711368514401048,0.2141243827909751,0.0429875313508703,-0.19787028190037134,-0.1947165106751818,0.31746031746031744,0.40144300144300143,1,-0.45113076454279666,-0.40814323319192636,1,1
D02_shallow06,2,shallow_dip06,31,SOXX,4,84,2024-11-26,2025-03-31,30,-0.12412360871542705,-0.032152561625399236,-0.04295426672864912,-0.010801705103249883,-0.09531311281221044,-0.12197958165027416,0.17658730158730157,0.2831349206349206,0,0.09197104709002782,0.08116934198677793,0,0
D02_shallow06,2,shallow_dip06,32,SOXX,3,63,2024-07-29,2024-10-24,29,-0.004528432055198928,-0.01717969917744293,-0.025431096601329094,-0.008251397423886163,-0.05077110926622666,-0.06976233530540625,0.09140667761357416,0.18486590038314174,0,-0.012651267122244004,-0.020902664546130167,0,0
D02_shallow06,2,shallow_dip06,33,SOXX,7,147,2025-09-16,2026-04-16,29,0.5731894193346554,0.2428581070521754,0.3139803379039839,0.0711222308518085,-0.1605512081869748,-0.16732243374543906,0.3309875674407695,0.44493314567206194,1,-0.33033131228248,-0.2592090814306715,1,1
D02_shallow06,2,shallow_dip06,34,QQQ,4,84,2024-05-31,2024-09-30,30,0.08613665447903895,-0.02094604149667747,-0.0011357829000156361,0.019810258596661832,-0.11243876407913302,-0.11366076467043815,0.3619047619047619,0.4659722222222223,1,-0.10708269597571643,-0.08727243737905459,0,0
D02_shallow06,2,shallow_dip06,35,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.0778069487759237,0.07063484406852173,-0.007172104707401969,-0.15279406301724527,-0.1600563407320205,0.3052910052910052,0.40811287477954145,0,-0.10703519360722819,-0.11420729831463015,1,1
D02_shallow06,2,shallow_dip06,36,QQQ,3,63,2025-01-14,2025-04-14,30,-0.0928917402537448,-0.014715106421000608,-0.011919349121403888,0.00279575729959672,-0.0943586033322837,-0.11794825414463202,0.2613756613756614,0.37486772486772485,1,0.0781766338327442,0.08097239113234092,0,0
D02_shallow06,2,shallow_dip06,37,SOXX,10,210,2024-08-26,2025-06-27,30,0.05767020978785542,0.046170386833983716,0.007128842416900842,-0.03904154441708287,-0.14069969891344225,-0.16875377442004405,0.18349206349206346,0.26123015873015876,0,-0.011499822953871704,-0.050541367370954576,1,1
D02_shallow06,2,shallow_dip06,38,SOXX,12,252,2024-07-02,2025-07-03,30,-0.019691750048819512,-0.042699691533501484,-0.07056663801232155,-0.027866946478820064,-0.22362703060876782,-0.2572403022305791,0.1978835978835979,0.28267195767195763,0,-0.023007941484681972,-0.050874887963502036,0,0
D02_shallow06,2,shallow_dip06,39,QQQ,5,105,2024-09-23,2025-02-24,30,0.07798173822976961,0.06547072313479577,0.08325072638234442,0.01778000324754865,-0.09793759599584707,-0.10373197305903377,0.40888888888888886,0.5261904761904762,1,-0.012511015094973849,0.005268988152574802,1,1
D02_shallow06,2,shallow_dip06,40,QQQ,12,252,2025-05-13,2026-05-13,30,0.3929080380641541,0.10209609867488217,0.14092905675521272,0.03883295808033055,-0.18245185130402916,-0.19867659290895853,0.31388888888888894,0.4222222222222222,1,-0.2908119393892719,-0.25197898130894136,1,1
D02_shallow06,2,shallow_dip06,41,SOXX,5,105,2024-12-18,2025-05-21,29,-0.03550491258274213,-0.03958675821020653,-0.07087794737518957,-0.03129118916498304,-0.12360463930904281,-0.15724871701517085,0.1714285714285714,0.24720853858784894,0,-0.0040818456274644005,-0.03537303479244744,0,0
D02_shallow06,2,shallow_dip06,42,QQQ,1,21,2026-06-01,2026-06-30,30,-0.007446386853765863,-0.004137721075456391,-0.0008394463862060812,0.0032982746892503095,-0.012896127851843646,-0.027481547500801208,0.10793650793650794,0.22857142857142856,1,0.003308665778309472,0.006606940467559781,0,0
D02_shallow06,2,shallow_dip06,43,SOXX,5,105,2025-04-30,2025-09-29,30,0.46913595929254015,0.12020837437946033,0.14826040129316764,0.028052026913707312,-0.11467746009539652,-0.11704163448680228,0.391111111111111,0.4714285714285714,1,-0.34892758491307985,-0.3208755579993725,1,1
D02_shallow06,2,shallow_dip06,44,SOXX,5,105,2024-07-24,2024-12-19,29,-0.07336127646416635,0.014440215493246455,0.006049387200402918,-0.008390828292843537,-0.10254019487332973,-0.11774310901924437,0.1960591133004926,0.2910509031198686,0,0.0878014919574128,0.07941066366456927,1,1
D02_shallow06,2,shallow_dip06,45,SOXX,12,252,2024-03-06,2025-03-07,30,-0.10757483963704584,-0.08439870231549465,-0.09169868384448185,-0.007299981528987198,-0.23166021795046768,-0.2469104424649821,0.24735449735449733,0.3530753968253969,0,0.023176137321551188,0.01587615579256399,0,0
D02_shallow06,2,shallow_dip06,46,SOXX,11,231,2024-02-13,2025-01-14,30,0.07418656590600592,0.02756966561592551,0.05061068799513605,0.023041022379210543,-0.20760107677177955,-0.2178451244891376,0.2522366522366522,0.36284271284271286,1,-0.04661690029008041,-0.023575877910869868,1,1
D02_shallow06,2,shallow_dip06,47,QQQ,12,252,2025-06-12,2026-06-12,30,0.3582275230463974,0.10374190539348917,0.14806328968141808,0.04432138428792891,-0.1650181027476526,-0.1803605481688234,0.28941798941798946,0.39748677248677244,1,-0.2544856176529082,-0.2101642333649793,1,1
D02_shallow06,2,shallow_dip06,48,QQQ,1,21,2025-07-02,2025-07-31,30,0.02579898212369769,0.009147873504681665,0.00836966620720737,-0.0007782072974742947,-0.03190240724898848,-0.040042229853012506,0.3682539682539682,0.5123015873015873,0,-0.016651108619016024,-0.01742931591649032,1,1
D02_shallow06,2,shallow_dip06,49,QQQ,6,126,2024-03-22,2024-09-20,30,0.08250098618182977,-0.011823329141226387,0.0024392602570983413,0.014262589398324728,-0.1258061830418667,-0.1280543741842081,0.29550264550264543,0.41673280423280423,1,-0.09432431532305616,-0.08006172592473143,0,1
D02_shallow06,2,shallow_dip06,50,QQQ,11,231,2025-04-16,2026-03-18,30,0.3441101199491847,0.036376948153369094,0.05950328130384056,0.023126333150471468,-0.12889573510110175,-0.14202262146942546,0.26536796536796536,0.3861471861471861,1,-0.3077331717958156,-0.28460683864534414,1,1
D02_shallow06,2,shallow_dip06,51,SOXX,12,252,2025-05-09,2026-05-11,30,1.7645874371661052,0.4097080988831326,0.5713280431259242,0.16161994424279164,-0.19101367705129177,-0.19425601044643506,0.3484126984126984,0.45515873015873015,1,-1.3548793382829727,-1.193259394040181,1,1
D02_shallow06,2,shallow_dip06,52,QQQ,6,126,2024-07-26,2025-01-27,30,0.11403101000835725,0.05681938935261872,0.09644326055470562,0.0396238712020869,-0.12773069541356347,-0.12862448590184386,0.3232804232804233,0.4498015873015873,1,-0.05721162065573853,-0.01758774945365163,1,1
D02_shallow06,2,shallow_dip06,53,SOXX,9,189,2025-02-25,2025-11-21,30,0.27137739698000374,0.056180111741826515,0.0503682793737779,-0.005811832368048615,-0.16495208287193883,-0.1771275191757458,0.28395061728395066,0.36706349206349204,0,-0.21519728523817722,-0.22100911760622582,1,1
D02_shallow06,2,shallow_dip06,54,QQQ,10,210,2025-06-10,2026-04-10,30,0.14941279936704488,-0.015405285196039335,-0.025752604176746397,-0.010347318980707062,-0.13625480198106962,-0.15250574548943974,0.2634920634920635,0.37424603174603177,0,-0.16481808456308422,-0.1751654035437913,0,0
D02_shallow06,2,shallow_dip06,55,QQQ,9,189,2024-03-12,2024-12-09,30,0.18252348107739125,0.055664773216138046,0.07554379729548065,0.019879024079342604,-0.12915008536707423,-0.13035235208090304,0.3707231040564374,0.4665343915343915,1,-0.1268587078612532,-0.1069796837819106,1,1
D02_shallow06,2,shallow_dip06,56,SOXX,1,21,2026-03-06,2026-04-06,30,0.06430085839175526,0.002552041162142956,0.007682592045480449,0.005130550883337493,-0.012963321553764555,-0.0380349894344841,0.06984126984126983,0.23253968253968257,1,-0.0617488172296123,-0.05661826634627481,1,1
D02_shallow06,2,shallow_dip06,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.2014930365864087,0.06266015330288494,0.09324550378739603,0.030585350484511095,-0.1598500025072416,-0.16416713121999382,0.2909090909090909,0.4171717171717172,1,-0.13883288328352378,-0.10824753279901268,1,1
D02_shallow06,2,shallow_dip06,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.02277270503400945,0.028043345295315967,0.005270640261306518,-0.07513828177160067,-0.08605789291877038,0.29166666666666663,0.41150793650793643,1,-0.17345503188170872,-0.1681843916204022,1,1
D02_shallow06,2,shallow_dip06,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007669266812115,0.09044155816110022,0.19737867913453275,0.10693712097343253,-0.07194405578107436,-0.09868784811220954,0.1384920634920635,0.30466269841269844,1,-0.6103253685201113,-0.5033882475466788,1,1
